12	19	2003	Denise Are You Crappin'
12	22	2003	Meeting Todd in Hell
12	23	2003	Friendly's Hell Riddle
12	24	2003	Christmas Eve with Ray redux
12	25	2003	guest strip: John Allison / scarygoround.com
12	26	2003	Guest Strip by Andrice Arp / www.hi-horse.com
12	29	2003	Guest Strip by Jesse Reklaw
12	30	2003	Guest Strip by Jeff Rowland / Wigu.com
12	31	2003	Guest Strip by K. Thor Jensen
01	01	2004	Guest Strip: Jeff Roysdon
01	02	2004	Guest strip by Drew Weing
01	05	2004	Keep on Rockin' Roast Beef
01	06	2004	Three Riddles Home From Hell
01	07	2004	Philippe and the Crab's Soul
01	08	2004	Personals Peepee
01	09	2004	Ray's Personal Ad / Low Shenanigan
01	12	2004	The Roomba Robot Vacuum
01	13	2004	The Yahoo Ham Hack
01	14	2004	Honking Bus, Rusty Bikes
01	15	2004	The Pepperidge Farm Man
01	16	2004	Roast Beef Self-Origami
01	19	2004	Two Roombas / Star Wars
01	20	2004	Roomba Cinema
01	21	2004	Barry Bass and His Marriage
01	22	2004	Barry's a Complainer
01	23	2004	Barry Bass at Beef's House
01	26	2004	Like it or not, you like it
01	27	2004	Kissin' Molly Ringwald on the Titties
01	28	2004	Neiman Marcus
01	29	2004	Philippe 4 Prez
01	30	2004	Mr. Poopytime
02	02	2004	Philippe, The Candidate, is Five
02	03	2004	Ray's Old Videos
02	04	2004	TIM SIMMONS
02	05	2004	Todd's KISS Tattoo
02	06	2004	Bitches Gotta Take They Cunt Pills
02	09	2004	Rerun: January 27, 2003
02	10	2004	Todd's Unfortunate Background
02	11	2004	The Finding Nemo Party
02	12	2004	A Phone Call to Drabble
02	13	2004	Ray's Guitar Hobby
02	17	2004	John J. Rambo
02	18	2004	Beef Gets a Shirt from Molly
02	19	2004	Sex Limo/Spongebob
02	23	2004	Ray's Hemorrhoid
02	24	2004	Raymo Smookels
02	25	2004	Vlad's Problem With Andy
02	27	2004	Homosexuals The Gorilla
03	01	2004	Storyline Revisited: November 4, 2002
03	02	2004	Piano Prodigy
03	03	2004	Lazarus the Business Loafer
03	04	2004	Lazarus the Business Shoe
03	05	2004	Renal Failure
03	08	2004	Pussy Booger
03	09	2004	Timmy the Stem Cell
03	10	2004	Only liberals like The Cure
03	11	2004	Leopold, Brother of Lazarus, Son of Lucien
03	12	2004	Leopold's Story
03	15	2004	Leopold and Lazarus Mad Shoe Confrontation
03	16	2004	Ray is a Blubbering Animal
03	17	2004	Frankenstein
03	18	2004	Euro Trip 2
03	19	2004	Bruichladdich Tasting
03	22	2004	Currywurst
03	23	2004	Berlin Sex Museum
03	24	2004	Philippe Imagines Himself Into Death
03	25	2004	Doin' Berlin Ray-Style
03	26	2004	Homeless and Penniless in Berlin
03	28	2004	Ray's Newspaper Suit
03	30	2004	Ray's Perpetual Motion Device
03	31	2004	The Lambda Manifesto
04	01	2004	John and Deanster
04	05	2004	Philippe in Edinburgh
04	06	2004	Philippe and the Hibbies
04	07	2004	Philippe in York
04	08	2004	Philippe: London day One
04	12	2004	Rerun of Feb 27, 2003
04	13	2004	Reprint of January 7, 2003
04	14	2004	Marijuana Phone Booth
04	15	2004	Losing it in A-minor
04	19	2004	Ray Smells Like Farted-In Vinegar
04	20	2004	The Hangover Ham
04	21	2004	Whale Music
04	22	2004	Dunk Oil
04	23	2004	Leaving Germany
04	26	2004	Mr. Bear - Harlequin Romance Novelist
04	27	2004	Ray's Romance Novel by Rick Dorado
04	28	2004	Todd's Romantic Audio-Book
04	29	2004	Spy-Ware
04	30	2004	Baba O'Riley
05	03	2004	The Isosceles Lock
05	04	2004	Gusano Rojo
05	05	2004	The Adult Film Industry
05	06	2004	Tuck Me In Jack Daniels
05	07	2004	Peter and the Wolf
05	10	2004	Chris Isaak Appreciation Club
05	11	2004	Ray Quits Smoking
05	12	2004	Lyle Builds Philippe's Dream Car
05	13	2004	Onstad's First Foray Into Comics
05	14	2004	Return of Chucklebot
05	17	2004	Roomba Cinema: Wrath of Khan
05	18	2004	Microsoft Word
05	19	2004	Pinewood Derby
05	20	2004	Yo Mama's So Fat
05	21	2004	Friends Season Finale
05	24	2004	Computer Science/Dennis Quaid
05	25	2004	Dennis Quaid Memorabilia
05	26	2004	Uncle Culpepper Comes to Visit
05	27	2004	Pregnant F/X
05	28	2004	Little Nephew and the Hand of Dixie
06	01	2004	Culpepper meets Tina
06	02	2004	Emeril and Spongebath
06	03	2004	Chickenheads Eating Domino's Crazy Stix
06	04	2004	Shootout in the ER
06	07	2004	An Uncanny Burlesque
06	08	2004	It is so fun to be with the dudes.
06	09	2004	Success!
06	10	2004	Goodbye Culpepper
06	11	2004	Steely Dan
06	14	2004	Molly?
06	15	2004	Heaven/Earth Reciprocal
06	16	2004	Philippe's Campaign Platforms
06	17	2004	The President of Mexico
06	18	2004	The Murder Commission
06	21	2004	Roast Beef the Funk Fairy
06	22	2004	Ray's Yttrium Pool Table
06	23	2004	Pat's abs
06	24	2004	Pimm's/A system of Glenfidditch
06	28	2004	Little Nephew and the Goths
06	29	2004	IN THE FLAT FIEEEEEEEEEELD
06	30	2004	Ray is a Goth Bootsy Collins
07	01	2004	Philippe and the Pope
07	02	2004	9 New Blogs
07	06	2004	The Godfather of Souls
07	07	2004	Nice Pete To the Rescue
07	08	2004	The Death Sound
07	09	2004	The MoviePhone Defense
07	12	2004	The Hummer and the Damage Done
07	13	2004	The Mountain and the Motorcycle
07	14	2004	The MILF-man
07	15	2004	Roast Beef Shoe Shopping
07	19	2004	The 18th Amendment
07	20	2004	SaniTaco
07	21	2004	SaniTaco Single Serving Prep Counter
07	22	2004	C.O.P.S. Achewood
07	23	2004	SaniTaco and Nugget magazine
07	26	2004	Nugget Reader Response
07	27	2004	Mr Bear is humming hell of ditties
07	28	2004	Molly and Beef Talk Like Dogs
07	29	2004	Ray Gets a Butler
07	30	2004	Waterbury The Butler
08	02	2004	The Somn-onanist
08	03	2004	Tommy The Tummy
08	04	2004	Born In The USA
08	05	2004	Special Agent M-9
08	09	2004	Roast Beef and the Community College
08	10	2004	Steak/On
08	11	2004	Achewood Community College - Electives!
08	12	2004	Mickey Mouse Pancake
08	16	2004	Roomba: Abraham Lincoln
08	17	2004	Roomba Cinema and the Invention of Photoshop
08	18	2004	Reissue of October 14, 2003: Kids Wear Pants Too Low.
08	19	2004	Reissue of April 14, 2003: First Piece of Porno
08	20	2004	It's a...Judas Priest Friday
08	23	2004	Theatre of Thoughts
08	24	2004	Philippe Solves Homelessness
08	25	2004	Beef and Molly, place of their own
08	27	2004	Beer Can Chicken Recipe
08	30	2004	Philippe the Talking Toilet
08	31	2004	Bensington Butters
09	01	2004	Roast Beef's Snoring Problem
09	02	2004	Roast Beef's Atom Bomb Dream
09	03	2004	Baby Bling
09	07	2004	Callipygian Women
09	08	2004	Tubby Tabby Terrorizes Throne
09	09	2004	Valu-Douche
09	10	2004	Ray and Beef Chat
09	13	2004	Johnny Cash Dead One Year
09	15	2004	Cilantro-ape Ceviche
09	16	2004	Ottawa Modified Death Company
09	27	2004	Todd's call from prison
09	28	2004	Nice Pete at Support Group
09	29	2004	Teodor's Vanity Albums
09	30	2004	Wiener Babies at Applebees
10	01	2004	Third Anniversary Strip
10	04	2004	Roast Beef's Medical Experiments
10	05	2004	Roast Beef Did Not Sleep Well
10	06	2004	Vice Presidents Are Go!
10	07	2004	The Philippe Times
10	08	2004	Emeril and Spongebath at The Smoke
10	11	2004	Dewey Defeats Truman Dunnage
10	12	2004	The Tenmen
10	13	2004	Taco Bell Police Scanner
10	14	2004	Magical Sex Blokes
10	15	2004	Ray's Damon/Affleck art installation
10	19	2004	Cookbooks by Celebrity Wives
10	20	2004	Beef/Molly cold feet
10	21	2004	The Playboy Advisor
10	22	2004	Nervous-Puke
10	25	2004	Countries That Sound Like Porn Stars
10	26	2004	Pat and the Playboy Advisor
10	27	2004	Rouged Plastic Asshole
10	28	2004	Chewbacca Getting Ready for Prom
10	29	2004	Molly's New Roommate
11	01	2004	Ray's Fedora/Adult Diaper Rash
11	02	2004	Roast Beef Lies About Eating Bran
11	04	2004	Mickey Mouse's Suicide
11	05	2004	Bowling Alley Funeral
11	08	2004	Great Expectations AIBO
11	09	2004	Beef and Weldon Aibo
11	10	2004	Coprophiliac Turkey
11	11	2004	SmileCash!
11	12	2004	Fluff my hog
11	15	2004	Pat wants Ray's gun
11	16	2004	Scan of first character study page
11	17	2004	I am the LAW and I am the LASH
11	18	2004	Moving in with Ray
11	19	2004	Samuel H. Invisible
11	22	2004	Cornelius Is Grappa-Shot
11	23	2004	Twenty Thousand Seconds Dead
11	24	2004	Mr. Bear's Waiting Room
11	26	2004	Piss Shiver
11	29	2004	Llewellyn Ash, baby
11	30	2004	Burritos/Oral Sex
12	02	2004	Pat is quick to generalize
12	03	2004	Pat is on the radio again!
12	06	2004	Beef is not Lenny Kravitz
12	07	2004	Apologies to Pat
12	09	2004	Roast Beef's 'Zine
12	10	2004	Beatles Rat
12	13	2004	Grocery Shopping With Ray
12	15	2004	Mr. Bear's gig writing closed captioning
12	16	2004	Parade of Mechanical Sex
12	20	2004	Primal Manes/Gazelle Kebabs
12	21	2004	More Mane Men
12	22	2004	Judi Dench's Three Pound Underwear
12	23	2004	No Mane For Cornelius
12	24	2004	Sullivan's Bear and Dried Bird
12	27	2004	Charlie Brown, you died
12	29	2004	Philippe shaves his head
12	31	2004	Trashspotting
01	03	2005	Map of Achewood Overground
01	04	2005	Police Blotter, 9/8/1932
01	05	2005	Loretta Lynn and Patsy Cline
01	07	2005	Fuck You
01	10	2005	It's a Go (To)fuck Yourself Monday
01	11	2005	Two Thousand Flushes
01	12	2005	Todd has become fat!
01	13	2005	Todd Shanks Pat
01	14	2005	Shank Appreciation
01	17	2005	Web Comics ruin the party
