Téodor is extra-mad at me.	http://philippesblog.blogspot.com/2005/04/todor-is-extra-mad-at-me.html	2005-04-02T01:11:00.000-08:00
Hosey the Flow Cow!	http://philippesblog.blogspot.com/2005/04/hosey-flow-cow.html	2005-03-22T17:47:00.000-08:00
There is a new baby at our house!	http://philippesblog.blogspot.com/2005/03/there-is-new-baby-at-our-house.html	2005-03-11T11:55:00.000-08:00
I heard a good band to listen to!	http://philippesblog.blogspot.com/2005/03/i-heard-good-band-to-listen-to.html	2005-02-25T12:36:00.000-08:00
I am out of Trouble!	http://philippesblog.blogspot.com/2005/02/i-am-out-of-trouble.html	2005-02-18T13:13:00.000-08:00
I am in Trouble again!	http://philippesblog.blogspot.com/2005/02/i-am-in-trouble-again.html	2005-01-26T13:48:00.000-08:00
There is no talking to Lyle.	http://philippesblog.blogspot.com/2005/01/there-is-no-talking-to-lyle.html	2005-01-19T13:40:00.000-08:00
I need advice.	http://philippesblog.blogspot.com/2005/01/i-need-advice.html	2005-01-14T21:57:00.000-08:00
I need to admit that I did a bad job. 	http://philippesblog.blogspot.com/2005/01/i-need-to-admit-that-i-did-bad-job.html	2005-01-04T05:57:00.000-08:00
I am getting older now so I can have sugar cereal. 	http://philippesblog.blogspot.com/2005/01/i-am-getting-older-now-so-i-can-have.html	2004-12-19T02:35:00.000-08:00
More about the new neighbors! (Warning: may be shocking)	http://philippesblog.blogspot.com/2004/12/more-about-new-neighbors-warning-may.html	2004-12-12T18:55:00.000-08:00
I am not sure if I like the new neighbors.	http://philippesblog.blogspot.com/2004/12/i-am-not-sure-if-i-like-new-neighbors.html	2004-12-11T15:41:00.000-08:00
The new neighbors are kind of weird!	http://philippesblog.blogspot.com/2004/12/new-neighbors-are-kind-of-weird.html	2004-12-04T18:53:00.000-08:00
More Christmas List Ideas!	http://philippesblog.blogspot.com/2004/12/more-christmas-list-ideas.html	2004-12-03T18:41:00.000-08:00
I am sorry that I did not blog!	http://philippesblog.blogspot.com/2004/12/i-am-sorry-that-i-did-not-blog.html	2004-11-17T03:14:00.000-08:00
Christmas List!	http://philippesblog.blogspot.com/2004/11/christmas-list.html	2004-11-10T15:40:00.000-08:00
Bad lunch. 	http://philippesblog.blogspot.com/2004/11/bad-lunch.html	2004-11-08T01:07:00.000-08:00
I am not president. 	http://philippesblog.blogspot.com/2004/11/i-am-not-president.html	2004-10-28T13:34:00.000-07:00
The rain is back! 	http://philippesblog.blogspot.com/2004/10/rain-is-back.html	2004-10-23T01:28:00.000-07:00
A Cockroach!	http://philippesblog.blogspot.com/2004/10/cockroach.html	2004-10-18T01:40:00.000-07:00
Boston!	http://philippesblog.blogspot.com/2004/10/boston.html	2004-10-13T19:43:00.000-07:00
Sometimes you just need to be mad.	http://philippesblog.blogspot.com/2004/10/sometimes-you-just-need-to-be-mad.html	2004-10-07T14:58:00.000-07:00
Magic Rocks! 	http://philippesblog.blogspot.com/2004/10/magic-rocks.html	2004-10-06T14:31:00.000-07:00
Gross!	http://philippesblog.blogspot.com/2004/10/gross.html	2004-10-02T13:21:00.000-07:00
A scared man pooped in our yard!	http://philippesblog.blogspot.com/2004/10/scared-man-pooped-in-our-yard.html	2004-09-28T16:56:00.000-07:00
Captain Kirk Toothpaste	http://philippesblog.blogspot.com/2004/09/captain-kirk-toothpaste.html	2004-09-27T01:43:00.000-07:00
Vacation week!	http://philippesblog.blogspot.com/2004/09/vacation-week.html	2004-09-09T15:55:00.000-07:00
No Smoking! 	http://philippesblog.blogspot.com/2004/09/no-smoking.html	2004-09-06T15:26:00.000-07:00
Mr. Beer!	http://philippesblog.blogspot.com/2004/09/mr-beer.html	2004-09-02T06:28:00.000-07:00
More frogs! 	http://philippesblog.blogspot.com/2004/09/more-frogs.html	2004-08-31T17:21:00.000-07:00
I have fifty dollars! 	http://philippesblog.blogspot.com/2004/08/i-have-fifty-dollars.html	2004-08-29T15:24:00.000-07:00
Boy, is it hard to be good!	http://philippesblog.blogspot.com/2004/08/boy-is-it-hard-to-be-good.html	2004-08-27T17:53:00.000-07:00
Good news! 	http://philippesblog.blogspot.com/2004/08/good-news.html	2004-08-23T14:41:00.000-07:00
Judas Priest.	http://philippesblog.blogspot.com/2004/08/judas-priest.html	2004-08-22T02:17:00.000-07:00
Good morning!	http://philippesblog.blogspot.com/2004/08/good-morning.html	2004-08-18T18:19:00.000-07:00
I have Olympic Fever!	http://philippesblog.blogspot.com/2004/08/i-have-olympic-fever.html	2004-08-16T14:20:00.000-07:00
President stuff.	http://philippesblog.blogspot.com/2004/08/president-stuff.html	2004-08-11T14:37:00.000-07:00
New trash can!	http://philippesblog.blogspot.com/2004/08/new-trash-can.html	2004-08-10T02:28:00.000-07:00
No one should have guns!	http://philippesblog.blogspot.com/2004/08/no-one-should-have-guns.html	2004-08-06T18:55:00.000-07:00
Gandhi!	http://philippesblog.blogspot.com/2004/08/gandhi.html	2004-08-05T03:42:00.000-07:00
Watching TV with Chris!	http://philippesblog.blogspot.com/2004/08/watching-tv-with-chris.html	2004-08-03T14:26:00.000-07:00
Téodor made me dinner!	http://philippesblog.blogspot.com/2004/08/todor-made-me-dinner.html	2004-07-30T14:58:00.000-07:00
Mr. Waterbury!	http://philippesblog.blogspot.com/2004/07/mr-waterbury.html	2004-07-27T18:28:00.000-07:00
Piano Lesson!	http://philippesblog.blogspot.com/2004/07/piano-lesson.html	2004-07-27T02:38:00.000-07:00
Jaymar Piano!	http://philippesblog.blogspot.com/2004/07/jaymar-piano.html	2004-07-22T12:43:00.000-07:00
A Crummy Mess.	http://philippesblog.blogspot.com/2004/07/crummy-mess.html	2004-07-21T13:17:00.000-07:00
Popsicles!	http://philippesblog.blogspot.com/2004/07/popsicles.html	2004-07-20T16:40:00.000-07:00
Téodor&#39;s back!	http://philippesblog.blogspot.com/2004/07/todors-back.html	2004-07-19T18:22:00.000-07:00
A painting of me!	http://philippesblog.blogspot.com/2004/07/painting-of-me.html	2004-07-18T03:07:00.000-07:00
I slept in today!	http://philippesblog.blogspot.com/2004/07/i-slept-in-today_18.html	2004-07-17T02:16:00.000-07:00
Good Morning!	http://philippesblog.blogspot.com/2004/07/good-morning_17.html	2004-07-16T00:31:00.000-07:00
Free Shrimp!	http://philippesblog.blogspot.com/2004/07/free-shrimp.html	2004-07-15T03:11:00.000-07:00
Oh! I want to be President!	http://philippesblog.blogspot.com/2004/07/oh-i-want-to-be-president.html	2004-07-14T03:27:00.000-07:00
I slept in today!	http://philippesblog.blogspot.com/2004/07/i-slept-in-today.html	2004-07-12T15:38:00.000-07:00
I got lost!	http://philippesblog.blogspot.com/2004/07/i-got-lost.html	2004-07-11T23:28:00.000-07:00
I&#39;m getting up earlier and earlier these days!	http://philippesblog.blogspot.com/2004/07/im-getting-up-earlier-and-earlier.html	2004-07-11T03:10:00.000-07:00
What happened to my fun breakfast!?	http://philippesblog.blogspot.com/2004/07/what-happened-to-my-fun-breakfast.html	2004-07-10T01:59:00.000-07:00
Good Morning!	http://philippesblog.blogspot.com/2004/07/good-morning_10.html	2004-07-09T17:46:00.000-07:00
It&#39;s Super Windy!	http://philippesblog.blogspot.com/2004/07/its-super-windy.html	2004-07-09T13:42:00.000-07:00
No New Ink Jet Printer :(	http://philippesblog.blogspot.com/2004/07/no-new-ink-jet-printer.html	2004-07-08T14:24:00.000-07:00
New Ink Jet Printer!	http://philippesblog.blogspot.com/2004/07/new-ink-jet-printer.html	2004-07-07T15:43:00.000-07:00
I like cream soda	http://philippesblog.blogspot.com/2004/07/i-like-cream-soda.html	2004-07-06T14:38:00.000-07:00
Téodor brought me a hamburger!	http://philippesblog.blogspot.com/2004/07/todor-brought-me-hamburger.html	2004-07-06T03:16:00.000-07:00
Good morning!	http://philippesblog.blogspot.com/2004/07/good-morning.html	2004-07-03T18:32:00.000-07:00
My new job!	http://philippesblog.blogspot.com/2004/07/my-new-job.html	2004-07-02T18:09:00.000-07:00
a good day! 	http://philippesblog.blogspot.com/2004/07/good-day.html	2004-07-02T04:01:00.000-07:00
uh oh I did it	http://philippesblog.blogspot.com/2004/07/uh-oh-i-did-it.html	2004-07-02T03:07:00.000-07:00
I have a tummy ache	http://philippesblog.blogspot.com/2004/07/i-have-tummy-ache.html	2004-07-02T01:29:00.000-07:00
Flashdance! is on!	http://philippesblog.blogspot.com/2004/07/flashdance-is-on.html	
