tha buxxmaker	http://charleysmuckles.blogspot.com/2004/08/tha-buxxmaker.html	2004-08-17T00:50:00.000-07:00
webMastah&#39;	http://charleysmuckles.blogspot.com/2004/08/webmastah.html	2004-08-16T02:15:00.000-07:00
Nasty!	http://charleysmuckles.blogspot.com/2004/08/nasty.html	2004-08-11T16:06:00.000-07:00
Squeeze squeezes	http://charleysmuckles.blogspot.com/2004/08/squeeze-squeezes.html	2004-08-09T21:14:00.000-07:00
jackasses!	http://charleysmuckles.blogspot.com/2004/08/jackasses.html	2004-08-05T15:27:00.000-07:00
school eats tha wad	http://charleysmuckles.blogspot.com/2004/08/school-eats-tha-wad.html	2004-08-02T13:57:00.000-07:00
sick!	http://charleysmuckles.blogspot.com/2004/08/sick.html	2004-07-30T14:28:00.000-07:00
ditchin&#39; this place	http://charleysmuckles.blogspot.com/2004/07/ditchin-this-place.html	2004-07-26T22:28:00.000-07:00
Blackberry got tha golden shower	http://charleysmuckles.blogspot.com/2004/07/blackberry-got-tha-golden-shower.html	2004-07-25T16:15:00.000-07:00
Campin&#39; wit da H.O.O.L.I.E.S.	http://charleysmuckles.blogspot.com/2004/07/campin-wit-da-hoolies.html	2004-07-23T15:51:00.000-07:00
Hoolie Farm	http://charleysmuckles.blogspot.com/2004/07/hoolie-farm.html	2004-07-21T12:32:00.000-07:00
Jelly Dildoe!	http://charleysmuckles.blogspot.com/2004/07/jelly-dildoe.html	2004-07-20T02:54:00.000-07:00
Hella salty chips!	http://charleysmuckles.blogspot.com/2004/07/hella-salty-chips.html	2004-07-19T13:40:00.000-07:00
Tha Dribbla&#39;!	http://charleysmuckles.blogspot.com/2004/07/tha-dribbla.html	2004-07-17T03:01:00.000-07:00
Uncle Ray got FOOLISH ingredients in the fridge!!	http://charleysmuckles.blogspot.com/2004/07/uncle-ray-got-foolish-ingredients-in.html	
