It has been ten years since college.	http://chrisonstad.blogspot.com/2006/04/i-learned-how-to-play-lottery.html	2006-02-18T23:50:00.000-08:00
Maybe I&#39;ll get back into web design.	http://chrisonstad.blogspot.com/2006/02/it-has-been-ten-years-since-college.html	2006-01-28T20:46:00.000-08:00
Computer crisis SOLVED!	http://chrisonstad.blogspot.com/2006/01/maybe-ill-get-back-into-web-design.html	2006-01-21T21:37:00.000-08:00
My Cell Phone Died!	http://chrisonstad.blogspot.com/2006/01/computer-crisis-solved.html	2006-01-01T21:59:00.000-08:00
What I got for Christmas	http://chrisonstad.blogspot.com/2006/01/my-cell-phone-died.html	2005-12-25T23:50:00.000-08:00
Year-end wrap up	http://chrisonstad.blogspot.com/2005/12/what-i-got-for-christmas.html	2005-12-19T00:23:00.000-08:00
I have a new bed.	http://chrisonstad.blogspot.com/2005/12/year-end-wrap-up.html	2005-12-12T21:04:00.000-08:00
Moved back to California.	http://chrisonstad.blogspot.com/2005/12/i-have-new-bed.html	2005-11-29T01:00:00.000-08:00
Results of the &quot;Tell Me Where To Move&quot; contest!	http://chrisonstad.blogspot.com/2005/11/moved-back-to-california.html	2005-11-03T17:38:00.000-08:00
Hardy Boys: The Wailing Siren Mystery	http://chrisonstad.blogspot.com/2005/11/results-of-tell-me-where-to-move.html	2005-10-24T23:45:00.000-07:00
Have you ever been so tired that your head got really hot?	http://chrisonstad.blogspot.com/2005/10/hardy-boys-wailing-siren-mystery.html	2005-10-18T23:32:00.000-07:00
What I Saw on Sunday.	http://chrisonstad.blogspot.com/2005/10/have-you-ever-been-so-tired-that-your.html	2005-10-10T22:23:00.000-07:00
People are telling me where to move.	http://chrisonstad.blogspot.com/2005/10/what-i-saw-on-sunday.html	2005-09-30T00:01:00.000-07:00
I&#39;m thinking about moving.	http://chrisonstad.blogspot.com/2005/09/people-are-telling-me-where-to-move.html	2005-09-21T21:15:00.000-07:00
Whoops! &quot;Facto.&quot;	http://chrisonstad.blogspot.com/2005/09/im-thinking-about-moving.html	2005-09-02T23:50:00.000-07:00
My friend is going to wear Achewood t-shirts on television.	http://chrisonstad.blogspot.com/2005/09/whoops-facto.html	2005-08-30T00:03:00.000-07:00
MISSING BALLOON - EXTREMELY SMALL REWARD	http://chrisonstad.blogspot.com/2005/08/my-friend-is-going-to-wear-achewood-t.html	2005-08-28T21:36:00.000-07:00
The day&#39;s work is done.	http://chrisonstad.blogspot.com/2005/08/missing-balloon-extremely-small-reward.html	2005-08-22T22:46:00.000-07:00
TOASTER OVEN : AMERICA SPEAKS	http://chrisonstad.blogspot.com/2005/08/days-work-is-done.html	2005-08-08T01:10:00.000-07:00
I am having a huge problem getting the right kind of toaster oven.	http://chrisonstad.blogspot.com/2005/08/toaster-oven-america-speaks.html	2005-07-27T21:26:00.000-07:00
XM Radio	http://chrisonstad.blogspot.com/2005/07/i-am-having-huge-problem-getting-right.html	2005-07-14T00:41:00.000-07:00
Salad Dressing Man.	http://chrisonstad.blogspot.com/2005/07/xm-radio.html	2005-06-17T18:58:00.000-07:00
Birthday party; new car	http://chrisonstad.blogspot.com/2005/06/salad-dressing-man.html	2005-06-15T23:55:00.000-07:00
Big Birthday List	http://chrisonstad.blogspot.com/2005/06/birthday-party-new-car.html	2005-05-31T09:32:00.000-07:00
It is interesting to be twenty years apart from the last experience.	http://chrisonstad.blogspot.com/2005/05/big-birthday-list.html	2005-05-11T01:14:00.000-07:00
Erotically Charged Shoe Purchase	http://chrisonstad.blogspot.com/2005/05/it-is-interesting-to-be-twenty-years.html	2005-05-07T21:49:00.000-07:00
I think I might buy a Honda Civic.	http://chrisonstad.blogspot.com/2005/05/erotically-charged-shoe-purchase.html	2005-04-29T01:58:00.000-07:00
First words	http://chrisonstad.blogspot.com/2005/04/i-think-i-might-buy-honda-civic.html	2005-04-18T13:31:00.000-07:00
Sunflower seeds	http://chrisonstad.blogspot.com/2005/04/first-words.html	2005-04-10T01:26:00.000-07:00
Chicken Stock, Chicken Stock	http://chrisonstad.blogspot.com/2005/04/sunflower-seeds.html	2005-04-06T21:18:00.000-07:00
REI Womb	http://chrisonstad.blogspot.com/2005/04/chicken-stock-chicken-stock.html	2005-03-29T23:48:00.000-08:00
Alright, here we go.	http://chrisonstad.blogspot.com/2005/03/rei-womb.html	2005-03-23T02:10:00.000-08:00
Limoncello	http://chrisonstad.blogspot.com/2005/03/alright-here-we-go.html	2005-03-11T23:07:00.000-08:00
FedEx, why do you have to be that way with me.	http://chrisonstad.blogspot.com/2005/03/limoncello.html	2005-03-09T10:16:00.000-08:00
I have discovered the worst flavor	http://chrisonstad.blogspot.com/2005/03/fedex-why-do-you-have-to-be-that-way.html	2005-02-25T10:17:00.000-08:00
I bought a thing at 7-11	http://chrisonstad.blogspot.com/2005/02/i-have-discovered-worst-flavor.html	2005-02-20T15:19:00.000-08:00
The perfect people	http://chrisonstad.blogspot.com/2005/02/i-bought-thing-at-7-11.html	2005-02-07T02:03:00.000-08:00
Tonight a woman showed me a video.	http://chrisonstad.blogspot.com/2005/02/perfect-people.html	2005-02-04T02:10:00.000-08:00
We made paella.	http://chrisonstad.blogspot.com/2005/02/tonight-woman-showed-me-video.html	2005-02-01T13:56:00.000-08:00
New Desk	http://chrisonstad.blogspot.com/2005/02/we-made-paella.html	2005-01-24T01:44:00.000-08:00
whoops	http://chrisonstad.blogspot.com/2005/01/new-desk.html	2005-01-17T01:16:00.000-08:00
Subject : Re: Which Clash album did you want?	http://chrisonstad.blogspot.com/2005/01/whoops.html	2005-01-17T01:08:00.000-08:00
&quot;Jerk&quot;	http://chrisonstad.blogspot.com/2005/01/subject-re-which-clash-album-did-you.html	2005-01-16T21:44:00.000-08:00
What happens when you go on a walk. 	http://chrisonstad.blogspot.com/2005/01/jerk.html	2005-01-06T01:45:00.000-08:00
My Amazon Wish List	http://chrisonstad.blogspot.com/2005/01/what-happens-when-you-go-on-walk.html	2005-01-02T01:59:00.000-08:00
A comprehensive list of things which I received for Christmas.	http://chrisonstad.blogspot.com/2005/01/my-amazon-wish-list.html	2004-12-26T22:27:00.000-08:00
Social Interaction	http://chrisonstad.blogspot.com/2004/12/comprehensive-list-of-things-which-i.html	2004-12-09T16:49:00.000-08:00
Some observations on the day.	http://chrisonstad.blogspot.com/2004/12/social-interaction.html	2004-12-03T18:21:00.000-08:00
Truffles	http://chrisonstad.blogspot.com/2004/12/some-observations-on-day.html	2004-11-18T18:37:00.000-08:00
Local Restaurant Makes Good	http://chrisonstad.blogspot.com/2004/11/truffles.html	2004-11-17T03:24:00.000-08:00
Pork trend. 	http://chrisonstad.blogspot.com/2004/11/local-restaurant-makes-good.html	2004-11-12T01:18:00.000-08:00
Alton Brown has a &quot;blog&quot;!	http://chrisonstad.blogspot.com/2004/11/pork-trend.html	2004-11-10T14:09:00.000-08:00
Tense week recap	http://chrisonstad.blogspot.com/2004/11/alton-brown-has-blog.html	2004-11-07T20:39:00.000-08:00
Tense week	http://chrisonstad.blogspot.com/2004/11/tense-week-recap.html	2004-11-03T01:25:00.000-08:00
Dammit	http://chrisonstad.blogspot.com/2004/11/tense-week.html	2004-10-25T13:02:00.000-07:00
Boston, this one&#39;s for you	http://chrisonstad.blogspot.com/2004/10/dammit.html	2004-10-19T17:50:00.000-07:00
Fire	http://chrisonstad.blogspot.com/2004/10/boston-this-ones-for-you.html	2004-10-11T18:54:00.000-07:00
&quot;Linguini Seafood&quot;	http://chrisonstad.blogspot.com/2004/10/fire.html	2004-10-09T01:39:00.000-07:00
I cleaned the area to the left of my desk	http://chrisonstad.blogspot.com/2004/10/linguini-seafood.html	2004-10-06T14:45:00.000-07:00
Final Thoughts on my vacation to Kauai. 	http://chrisonstad.blogspot.com/2004/10/i-cleaned-area-to-left-of-my-desk.html	2004-10-03T23:35:00.000-07:00
Some thoughts on my vacation to Kauai - pt II	http://chrisonstad.blogspot.com/2004/10/final-thoughts-on-my-vacation-to-kauai.html	2004-09-30T01:53:00.000-07:00
Some thoughts on my vacation to Kauai	http://chrisonstad.blogspot.com/2004/09/some-thoughts-on-my-vacation-to-kauai_30.html	2004-09-28T13:10:00.000-07:00
I rescued the day with orzo. 	http://chrisonstad.blogspot.com/2004/09/some-thoughts-on-my-vacation-to-kauai.html	2004-09-10T11:55:00.000-07:00
Chrises	http://chrisonstad.blogspot.com/2004/09/i-rescued-day-with-orzo.html	2004-09-06T17:41:00.000-07:00
I know it hasn&#39;t started yet, but:	http://chrisonstad.blogspot.com/2004/09/chrises.html	2004-09-02T00:21:00.000-07:00
Full English Breakfast redux.	http://chrisonstad.blogspot.com/2004/09/i-know-it-hasnt-started-yet-but.html	2004-08-30T02:20:00.000-07:00
My Takamine is shot. 	http://chrisonstad.blogspot.com/2004/08/full-english-breakfast-redux.html	2004-08-27T18:04:00.000-07:00
Thank you everybody	http://chrisonstad.blogspot.com/2004/08/my-takamine-is-shot.html	2004-08-20T11:35:00.000-07:00
Full English Breakfast	http://chrisonstad.blogspot.com/2004/08/thank-you-everybody.html	2004-08-20T02:13:00.000-07:00
I do not appreciate this. 	http://chrisonstad.blogspot.com/2004/08/full-english-breakfast.html	2004-08-16T17:35:00.000-07:00
County Fair	http://chrisonstad.blogspot.com/2004/08/i-do-not-appreciate-this.html	2004-08-15T20:35:00.000-07:00
Weekend plans. 	http://chrisonstad.blogspot.com/2004/08/county-fair.html	2004-08-12T23:24:00.000-07:00
Earth Zombie	http://chrisonstad.blogspot.com/2004/08/weekend-plans.html	2004-08-10T13:08:00.000-07:00
Thanks, people.	http://chrisonstad.blogspot.com/2004/08/earth-zombie.html	2004-08-06T14:01:00.000-07:00
Who&#39;s &quot;Waterbury&quot;?	http://chrisonstad.blogspot.com/2004/08/thanks-people.html	2004-07-31T13:35:00.000-07:00
That stuff isn&#39;t even mine	http://chrisonstad.blogspot.com/2004/07/whos-waterbury.html	2004-07-31T00:05:00.000-07:00
Parklawn Lawnparkway St.	http://chrisonstad.blogspot.com/2004/07/that-stuff-isnt-even-mine.html	2004-07-29T00:00:00.000-07:00
Minty	http://chrisonstad.blogspot.com/2004/07/parklawn-lawnparkway-st.html	2004-07-27T18:51:00.000-07:00
Risotto Wars are Ended 	http://chrisonstad.blogspot.com/2004/07/minty.html	2004-07-26T19:16:00.000-07:00
MESS.	http://chrisonstad.blogspot.com/2004/07/risotto-wars-are-ended.html	2004-07-23T12:03:00.000-07:00
I wonder...	http://chrisonstad.blogspot.com/2004/07/mess.html	2004-07-20T16:14:00.000-07:00
Calm spoiled. 	http://chrisonstad.blogspot.com/2004/07/i-wonder.html	2004-07-19T13:30:00.000-07:00
Where the hell is he? 	http://chrisonstad.blogspot.com/2004/07/calm-spoiled.html	2004-07-18T01:01:00.000-07:00
True Dread.	http://chrisonstad.blogspot.com/2004/07/where-hell-is-he_18.html	2004-07-17T00:57:00.000-07:00
Where the hell is he? 	http://chrisonstad.blogspot.com/2004/07/true-dread.html	2004-07-16T00:00:00.000-07:00
Losing a shadow	http://chrisonstad.blogspot.com/2004/07/where-hell-is-he.html	2004-07-14T13:57:00.000-07:00
Feeling kind of faint	http://chrisonstad.blogspot.com/2004/07/losing-shadow.html	2004-07-14T11:04:00.000-07:00
Still no Téodor	http://chrisonstad.blogspot.com/2004/07/feeling-kind-of-faint.html	2004-07-13T14:34:00.000-07:00
No sign of Téodor today.	http://chrisonstad.blogspot.com/2004/07/still-no-todor.html	2004-07-12T14:54:00.000-07:00
A day outdoors.	http://chrisonstad.blogspot.com/2004/07/no-sign-of-todor-today.html	2004-07-11T17:24:00.000-07:00
WTF	http://chrisonstad.blogspot.com/2004/07/day-outdoors.html	2004-07-11T01:04:00.000-07:00
Breakfast risotto	http://chrisonstad.blogspot.com/2004/07/wtf.html	2004-07-10T12:17:00.000-07:00
That little stinker.	http://chrisonstad.blogspot.com/2004/07/breakfast-risotto.html	2004-07-09T18:48:00.000-07:00
More Risotto. 	http://chrisonstad.blogspot.com/2004/07/that-little-stinker.html	2004-07-08T22:00:00.000-07:00
Dinner on Tuesday - sorry for the late posting everyone	http://chrisonstad.blogspot.com/2004/07/more-risotto.html	2004-07-07T00:35:00.000-07:00
Tuesday.	http://chrisonstad.blogspot.com/2004/07/dinner-on-tuesday-sorry-for-late.html	2004-07-06T14:08:00.000-07:00
monday dinner etc	http://chrisonstad.blogspot.com/2004/07/tuesday.html	2004-07-05T23:37:00.000-07:00
I had a nice lunch on Monday.	http://chrisonstad.blogspot.com/2004/07/monday-dinner-etc.html	2004-07-05T14:58:00.000-07:00
Sat/Sun updates	http://chrisonstad.blogspot.com/2004/07/i-had-nice-lunch-on-monday.html	2004-07-05T01:28:00.000-07:00
What I ate on Saturday	http://chrisonstad.blogspot.com/2004/07/satsun-updates.html	2004-07-03T19:34:00.000-07:00
Lunch was pretty good today.	http://chrisonstad.blogspot.com/2004/07/what-i-ate-on-saturday.html	2004-07-02T19:35:00.000-07:00
I didn&#39;t have breakfast today; more.	http://chrisonstad.blogspot.com/2004/07/lunch-was-pretty-good-today.html	2004-07-02T13:58:00.000-07:00
Friday&#39;s breakfast	http://chrisonstad.blogspot.com/2004/07/i-didnt-have-breakfast-today-more.html	2004-07-02T02:47:00.000-07:00
	http://chrisonstad.blogspot.com/2004/07/fridays-breakfast.html	
